2024-11-28 17:41:07,98850.0,148275.0,108735.0,197700.0,158160.0,187815.0
2024-11-28 17:41:21,98850.0,148275.0,108735.0,197700.0,158160.0,187815.0
2024-12-05 19:42:30,99300,148950,109230,198600,158880,188670
2024-12-05 21:50:40,99300,148950,109230,198600,158880,188670
2024-12-19 16:48:26,100250.0,150375.0,110275.0,200500.0,160400.0,190475.0
2025-01-19 00:52:03,102350.0,153525.0,112585.0,204700.0,163760.0,194465.0
2025-01-19 01:02:34,102350.0,153525.0,112585.0,204700.0,163760.0,194465.0
